impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,376,Subdirección de Prestaciones,0,0,19.37754612,19.37754612,19.37754612,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,376,Subdirección de Prestaciones,0,0,18.87086959,18.87086959,18.87086959,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,376,Subdirección de Prestaciones,0,0,6.40583903,6.40583903,6.40583903,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,376,Subdirección de Prestaciones,0,0,7.64421754,7.64421754,7.64421754,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,376,Subdirección de Prestaciones,0,0,37.53271664,37.53271664,37.53271664,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,376,Subdirección de Prestaciones,0,0,33.40298284,33.40298284,33.40298284,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,376,Subdirección de Prestaciones,0,0,10.19852708,10.19852708,10.19852708,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,376,Subdirección de Prestaciones,0,0,11.84510271,11.84510271,11.84510271,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,376,Subdirección de Prestaciones,0,0,36.2175242,36.2175242,36.2175242,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,70,Provincia de San Juan,376,Subdirección de Prestaciones,0,0,17.50200587,17.50200587,17.50200587,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,74,Provincia de San Luis,376,Subdirección de Prestaciones,0,0,6.38614315,6.38614315,6.38614315,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,78,Provincia de Santa Cruz,376,Subdirección de Prestaciones,0,0,2.97112362,2.97112362,2.97112362,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,82,Provincia de Santa Fe,376,Subdirección de Prestaciones,0,0,61.84383471,61.84383471,61.84383471,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,86,Provincia de Santiago del Estero,376,Subdirección de Prestaciones,0,0,31.06483559,31.06483559,31.06483559,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,90,Provincia de Tucumán,376,Subdirección de Prestaciones,0,0,39.38486804,39.38486804,39.38486804,2012-07-16 00:00:00
7,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,94,"Provincia de Tierra del Fuego, Antártida e Islas del Atlánti",376,Subdirección de Prestaciones,0,0,1.62835694,1.62835694,1.62835694,2012-07-16 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,2,Ciudad Autónoma de Buenos Aires,376,Subdirección de Prestaciones,0,0,33.04432116,33.04432116,33.04450342,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,6,Provincia de Buenos Aires,376,Subdirección de Prestaciones,0,0,337.14870722,337.14870722,337.14870722,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,10,Provincia de Catamarca,376,Subdirección de Prestaciones,0,0,11.34452794,11.34452794,11.34452794,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,14,Provincia de Córdoba,376,Subdirección de Prestaciones,0,0,86.40614627,86.40614627,86.40614627,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,18,Provincia de Corrientes,376,Subdirección de Prestaciones,0,0,38.87332471,38.87332471,38.87332471,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,22,Provincia del Chaco,376,Subdirección de Prestaciones,0,0,48.54123934,48.54123934,48.54123934,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,26,Provincia del Chubut,376,Subdirección de Prestaciones,0,0,8.51608997,8.51608997,8.51608997,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,30,Provincia de Entre Ríos,376,Subdirección de Prestaciones,0,0,31.38033263,31.38033263,31.38033263,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,376,Subdirección de Prestaciones,0,0,23.38477231,23.38477231,23.38477231,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,376,Subdirección de Prestaciones,0,0,22.72397486,22.72397486,22.72397486,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,376,Subdirección de Prestaciones,0,0,7.27232299,7.27232299,7.27232299,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,376,Subdirección de Prestaciones,0,0,8.74631854,8.74631854,8.74631854,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,376,Subdirección de Prestaciones,0,0,49.4278265,49.4278265,49.4278265,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,376,Subdirección de Prestaciones,0,0,40.97032941,40.97032941,40.97032941,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,376,Subdirección de Prestaciones,0,0,14.05341276,14.05341276,14.05341276,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,376,Subdirección de Prestaciones,0,0,17.98209476,17.98209476,17.98209476,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,376,Subdirección de Prestaciones,0,0,44.29947015,44.29947015,44.29947015,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,70,Provincia de San Juan,376,Subdirección de Prestaciones,0,0,22.19279196,22.19279196,22.19279196,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,74,Provincia de San Luis,376,Subdirección de Prestaciones,0,0,8.5140185,8.5140185,8.5140185,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,78,Provincia de Santa Cruz,376,Subdirección de Prestaciones,0,0,3.31316086,3.31316086,3.31316086,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,82,Provincia de Santa Fe,376,Subdirección de Prestaciones,0,0,78.92549305,78.92549305,78.92549305,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,86,Provincia de Santiago del Estero,376,Subdirección de Prestaciones,0,0,40.97328865,40.97328865,40.97328865,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,90,Provincia de Tucumán,376,Subdirección de Prestaciones,0,0,48.36013408,48.36013408,48.36013408,2013-10-10 00:00:00
7,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,94,"Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur",376,Subdirección de Prestaciones,0,0,1.42043338,1.42043338,1.42043338,2013-10-10 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,2,Ciudad Autónoma de Buenos Aires,1580,Subdirección Ejecutiva de Prestaciones,0,0,30.42583557,30.42583557,31.84288127,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,6,Provincia de Buenos Aires,1580,Subdirección Ejecutiva de Prestaciones,0,0,540.76357078,540.76357078,578.20861078,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,10,Provincia de Catamarca,1580,Subdirección Ejecutiva de Prestaciones,0,0,17.61121425,17.61121425,17.61121425,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,14,Provincia de Córdoba,1580,Subdirección Ejecutiva de Prestaciones,0,0,129.81019023,129.81019023,129.81019023,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,18,Provincia de Corrientes,1580,Subdirección Ejecutiva de Prestaciones,0,0,57.70893859,57.70893859,57.70893859,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,22,Provincia del Chaco,1580,Subdirección Ejecutiva de Prestaciones,0,0,71.48851583,71.48851583,71.48851583,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,26,Provincia del Chubut,1580,Subdirección Ejecutiva de Prestaciones,0,0,12.47165625,12.47165625,12.47165625,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,30,Provincia de Entre Ríos,1580,Subdirección Ejecutiva de Prestaciones,0,0,47.32265924,47.32265924,47.32265924,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,1580,Subdirección Ejecutiva de Prestaciones,0,0,32.47715635,32.47715635,32.47715635,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,1580,Subdirección Ejecutiva de Prestaciones,0,0,32.82081404,32.82081404,32.82081404,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,1580,Subdirección Ejecutiva de Prestaciones,0,0,11.85734005,11.85734005,11.85734005,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,1580,Subdirección Ejecutiva de Prestaciones,0,0,14.071793,14.071793,14.071793,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,1580,Subdirección Ejecutiva de Prestaciones,0,0,78.67567851,78.67567851,78.67567851,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,1580,Subdirección Ejecutiva de Prestaciones,0,0,66.19539531,66.19539531,66.19539531,2014-07-15 00:00:00
7,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,1580,Subdirección Ejecutiva de Prestaciones,0,0,19.65622819,19.65622819,19.65622819,2014-07-15 00:00:00
